Storage Location,Storage Type,Storage Bin,Material,Material Description,Available stock,Storage Unit,Volume,Volume unit,Weight,Weight unit,Plant,Stock Category,Pick quantity,Storage Unit Type,Quant,Duration,GR Date
0001,ST2,K13-01-B,BC13900SLT,CUDL 2020 SLATE,120,7018990031,73.320,FT3,291.600,KG,3510,,0,PAL,1001279537,9,7/24/2020
0001,ST2,K14-01-A,AD-07-001,MIXX ADAPTER,10,7017780015,6.030,FT3,2.480,KG,3510,,0,PAL,1001133765,114,6/16/2020
0001,ST2,K14-01-B,AD-08-001,UPPA ADAPTER,90,7019170027,54.270,FT3,25.020,KG,3510,,0,PAL,1001279538,9,8/5/2020
0001,ST2,K17-01-A,DP00000VER,DIAPER BAG VERONA,48,7012070006,50.832,FT3,48,KG,3510,,0,PAL,1001112085,128,7/8/2019
0001,ST2,K17-01-B,DP00000VER,DIAPER BAG VERONA,48,7012070004,50.832,FT3,48,KG,3510,,0,PAL,1001112084,128,7/8/2019
0001,ST2,K18-01-A,AD-03-001,BUGABOO ADAPTER,91,7006440031,54.873,FT3,20.384,KG,3510,,0,PAL,1000705820,495,6/11/2018
0001,ST2,K18-01-B,BC13900BAC,CUDL BROKEN ARROW CAVIAR,88,7015100008,53.768,FT3,213.840,KG,3510,,0,PAL,1000970764,266,1/16/2020
0001,ST2,K19-01-A,DP00000FRT,DIAPER BAG FROST,23,7008470027,24.357,FT3,23,KG,3510,,0,PAL,1000702764,498,9/11/2018
0001,ST2,K19-01-B,IN08500GRY,PIPA SERIES INSERT GREY,116,7019240027,69.948,FT3,134.560,KG,3510,,0,PAL,1001197625,63,8/6/2020
0001,ST2,K20-01-A,BC13900BAC,CUDL BROKEN ARROW CAVIAR,70,7015100009,42.770,FT3,170.100,KG,3510,,0,PAL,1000970729,266,1/16/2020
0001,ST2,K20-01-B,DP00000VER,DIAPER BAG VERONA,48,7012070003,50.832,FT3,48,KG,3510,,0,PAL,1001112083,128,7/8/2019
0001,ST2,K21-01-A,SN-02-001,SENA MINI INSECT NET,57,7004890011,4.104,FT3,0.513,KG,3510,,0,PAL,1000627734,577,1/9/2018
0001,ST2,K21-01-B,DP00000VER,DIAPER BAG VERONA,48,7012070002,50.832,FT3,48,KG,3510,,0,PAL,1001112082,128,7/8/2019
0001,ST2,K22-01-A,RC00000ACS,PIPA SERIES RAIN COVER,222,7019660001,60.162,FT3,6.216,KG,3510,,0,PAL,1001256664,30,9/8/2020
0001,ST2,K22-01-B,BC13900SLT,CUDL 2020 SLATE,32,7018990032,19.552,FT3,77.760,KG,3510,,0,PAL,1001182186,76,7/24/2020
0001,ST2,K23-01-A,BC13900BKA,CUDL BROKEN ARROW FROST,96,7018740031,58.656,FT3,182.400,KG,3510,,0,PAL,1001172470,83,7/17/2020
0001,ST2,K23-01-B,AD-08-001,UPPA ADAPTER,36,7019450026,21.708,FT3,10.008,KG,3510,,0,PAL,1001230369,48,8/20/2020
0001,ST2,K24-01-A,BC13900BKA,CUDL BROKEN ARROW FROST,94,7018740032,57.434,FT3,178.600,KG,3510,,0,PAL,1001172467,83,7/17/2020
0001,ST2,K24-01-B,NP11100MON,SENA AIRE MINI TOPPER MOONBEAM,38,7009920015,28.196,FT3,38,KG,3510,,0,PAL,1000630287,575,3/13/2019
0001,ST2,K25-01-A,AD11801ACS,BUGABOO RING ADAPTER,80,7010660011,483.120,FT3,100.800,KG,3510,,0,PAL,1000677773,525,5/2/2019
0001,ST2,K25-01-B,AD11801ACS,BUGABOO RING ADAPTER,80,7010660010,483.120,FT3,100.800,KG,3510,,0,PAL,1000677772,525,5/2/2019
0001,ST2,K26-01-A,DP00000VER,DIAPER BAG VERONA,28,7012070010,29.652,FT3,28,KG,3510,,0,PAL,1001112076,128,7/8/2019
0001,ST2,K26-01-B,DP00000VER,DIAPER BAG VERONA,48,7012070001,50.832,FT3,48,KG,3510,,0,PAL,1001112081,128,7/8/2019
,ST2,K27-01-A,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
0001,ST2,K27-01-B,RC-31-001,TAVO RAIN COVER,32,7018770040,8.672,FT3,2.816,KG,3510,,0,PAL,1001279535,9,7/17/2020
0001,ST2,K28-01-A,AD-08-001,UPPA ADAPTER,110,7019450027,66.330,FT3,30.580,KG,3510,,0,PAL,1001231439,48,8/20/2020
0001,ST2,K28-01-B,DP00000CVR,DIAPER BAG CAVIAR,7,7010820028,0.210,FT3,4.634,KG,3510,,0,PAL,1001112068,128,5/13/2019
,ST2,K29-01-A,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
0001,ST2,K29-01-B,AD-08-001,UPPA ADAPTER,86,7019450031,51.858,FT3,23.908,KG,3510,,0,PAL,1001231825,48,8/20/2020
0001,ST2,K30-01-A,RC00000ACS,PIPA SERIES RAIN COVER,116,7019660002,31.436,FT3,3.248,KG,3510,,0,PAL,1001256689,30,9/8/2020
,ST2,K30-01-B,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
0001,ST2,K31-01-A,BC11600FRT,CUDL FROST,88,7014340019,74.624,FT3,88,KG,3510,,0,PAL,1001112060,128,11/14/2019
0001,ST2,K31-01-B,DP00000CVR,DIAPER BAG CAVIAR,48,7012730028,1.440,FT3,31.776,KG,3510,,0,PAL,1001088574,148,7/26/2019
0001,ST2,K32-01-A,SS06000MON,SENA AIRE MINI ORGANIC SHEET MOONBEAM,366,7014200002,10.248,FT3,366,KG,3510,,0,PAL,1000893555,335,11/7/2019
0001,ST2,K32-01-B,BC11600FRT,CUDL FROST,88,7014340018,74.624,FT3,88,KG,3510,,0,PAL,1001112061,128,11/14/2019
,ST2,L01-01-A,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
0001,ST2,L02-01-A,CF03501FRT,PIPA FROST W/BASE,12,7019270025,72.468,FT3,170.400,KG,3510,,0,PAL,1001208103,57,8/12/2020
0001,ST2,L02-01-B,CF08508600GRN,PIPA LITE R GRANITE W/BASE,12,7019460003,72.468,FT3,172.800,KG,3510,,0,PAL,1001222611,50,8/19/2020
0001,ST2,L03-01-A,DP00000FRT,DIAPER BAG FROST,34,7016130013,36.006,FT3,34,KG,3510,,0,PAL,1001188169,70,7/27/2020
,ST2,L03-01-B,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
0001,ST2,L04-01-A,CF08508600GRN,PIPA LITE R GRANITE W/BASE,12,7019460004,72.468,FT3,172.800,KG,3510,,0,PAL,1001222614,50,8/19/2020
0001,ST2,L04-01-B,CS09300TIM,EXEC TIMBER W/SLIP COVER&2ND INSERT,5,7019700023,38.490,FT3,84.750,KG,3510,,0,PAL,1001260464,28,9/10/2020
0001,ST2,L05-01-A,CF08508600GRN,PIPA LITE R GRANITE W/BASE,12,7019460032,72.468,FT3,172.800,KG,3510,,0,PAL,1001222617,50,8/19/2020
,ST2,L05-01-B,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
0001,ST2,L06-01-A,ST10508THR,MIXX 2019 THREADED W/RING ADAPTER,12,7013920035,69.912,FT3,216,KG,3510,,0,PAL,1001107086,132,10/21/2019
,ST2,L06-01-B,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
,ST2,L07-01-A,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
0001,ST2,L08-01-A,CF08501BKA,PIPA LITE LX PBK W/BASE&2ND INSERT,9,7016900019,54.351,FT3,124.560,KG,3510,,0,PAL,1001115206,126,5/12/2020
0001,ST2,L08-01-B,CF08508600GRN,PIPA LITE R GRANITE W/BASE,12,7019460031,72.468,FT3,172.800,KG,3510,,0,PAL,1001222618,50,8/19/2020
0001,ST2,L10-01-A,ST10501HCV,MIXX VERONA W/RING ADAPTER,12,7014590005,69.924,FT3,215.280,KG,3510,,0,PAL,1001086826,149,11/6/2019
0001,ST2,L10-01-B,SE13300BIR,LEAF BIRCH W/TY,20,7018740024,79.820,FT3,183,KG,3510,,0,PAL,1001172442,83,7/17/2020
0001,ST2,L11-01-A,CF08500GRN,PIPA LITE GRANITE W/BASE&2ND INSERT,12,7018740008,72.468,FT3,161.400,KG,3510,,0,PAL,1001172486,83,7/17/2020
0001,ST2,L11-01-B,CS09300TIM,EXEC TIMBER W/SLIP COVER&2ND INSERT,9,7019700001,69.282,FT3,152.550,KG,3510,,0,PAL,1001260460,28,9/10/2020
,ST2,L12-01-A,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
0001,ST2,L12-01-B,ST09401CVR,PEPP NEXT CAVIAR W/AD&SY,12,7017840008,65.172,FT3,149.760,KG,3510,,0,PAL,1001132084,114,6/16/2020
,ST2,L13-01-B,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
0001,ST2,L14-01-A,ST09401CVR,PEPP NEXT CAVIAR W/AD&SY,11,7017840009,59.741,FT3,137.280,KG,3510,,0,PAL,1001132083,114,6/16/2020
,ST2,L14-01-B,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
0001,ST2,L15-01-A,ST10501HAP,MIXX BLEU W/RING ADAPTER,9,7015000032,52.443,FT3,161.460,KG,3510,,0,PAL,1001089229,147,11/7/2019
0001,ST2,L15-01-B,CS09300TIM,EXEC TIMBER W/SLIP COVER&2ND INSERT,9,7019700032,69.282,FT3,152.550,KG,3510,,0,PAL,1001260459,28,9/10/2020
0001,ST2,L16-01-A,ST09401CVR,PEPP NEXT CAVIAR W/AD&SY,12,7017840007,65.172,FT3,149.760,KG,3510,,0,PAL,1001132085,114,6/16/2020
0001,ST2,L16-01-B,ST09401CVR,PEPP NEXT CAVIAR W/AD&SY,12,7017840006,65.172,FT3,149.760,KG,3510,,0,PAL,1001132086,114,6/16/2020
0001,ST2,M01-01-A,ST13403THR,MIXX NEXT THREADED W/RING ADAPTER,8,7017640025,51.664,FT3,151.840,KG,3510,,0,PAL,1001120814,121,6/9/2020
0001,ST2,M01-01-B,ST13403THR,MIXX NEXT THREADED W/RING ADAPTER,12,7017640026,77.496,FT3,227.760,KG,3510,,0,PAL,1001120815,121,6/9/2020
,ST2,M02-01-A,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
,ST2,M02-01-B,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
,ST2,M03-01-A,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
,ST2,M03-01-B,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
,ST2,M04-01-A,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
0001,ST2,M04-01-B,TB-20-001,WHEELED TRAVEL BAG,20,7020030019,62.220,FT3,144.800,KG,3510,,0,PAL,1001287487,1,10/7/2020
0001,ST2,M05-01-A,CS09300TIM,EXEC TIMBER W/SLIP COVER&2ND INSERT,8,7019700025,61.584,FT3,135.600,KG,3510,,0,PAL,1001260499,28,9/10/2020
,ST2,M05-01-B,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
,ST2,M06-01-A,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
,ST2,M06-01-B,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
,ST2,M07-01-A,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
,ST2,M07-01-B,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
,ST2,M08-01-A,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
0001,ST2,M08-01-B,TB-20-001,WHEELED TRAVEL BAG,20,7020030014,62.220,FT3,144.800,KG,3510,,0,PAL,1001287488,1,10/7/2020
0001,ST2,M10-01-A,CF03501CVR,PIPA CAVIAR W/BASE,5,7017040010,30.195,FT3,71,KG,3510,,0,PAL,1001282089,7,7/28/2020
,ST2,M10-01-B,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
0001,ST2,M11-01-A,CF03501CVR,PIPA CAVIAR W/BASE,12,7017040013,72.468,FT3,170.400,KG,3510,,0,PAL,1001282090,7,7/28/2020
0001,ST2,M11-01-B,CF03501CVR,PIPA CAVIAR W/BASE,11,7017040019,66.429,FT3,156.200,KG,3510,,0,PAL,1001282091,7,7/28/2020
,ST2,M12-01-A,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
0001,ST2,M12-01-B,CF03501CVR,PIPA CAVIAR W/BASE,11,7017040004,66.429,FT3,156.200,KG,3510,,0,PAL,1001282092,7,7/28/2020
0001,ST2,M13-01-A,CF08500CVR,PIPA LITE CAVIAR W/BASE&2ND INSERT,12,7019800031,66.504,FT3,161.400,KG,3510,,0,PAL,1001269578,17,9/21/2020
0001,ST2,M13-01-B,CF08500CVR,PIPA LITE CAVIAR W/BASE&2ND INSERT,12,7019800002,66.504,FT3,161.400,KG,3510,,0,PAL,1001269580,17,9/21/2020
0001,ST2,M14-01-A,CF08500CVR,PIPA LITE CAVIAR W/BASE&2ND INSERT,12,7019800004,66.504,FT3,161.400,KG,3510,,0,PAL,1001269579,17,9/21/2020
0001,ST2,M14-01-B,CF08500CVR,PIPA LITE CAVIAR W/BASE&2ND INSERT,12,7019800034,66.504,FT3,161.400,KG,3510,,0,PAL,1001269575,17,9/21/2020
0001,ST2,M15-01-A,CF08500CVR,PIPA LITE CAVIAR W/BASE&2ND INSERT,12,7019800005,66.504,FT3,161.400,KG,3510,,0,PAL,1001269581,17,9/21/2020
0001,ST2,M15-01-B,CF08500CVR,PIPA LITE CAVIAR W/BASE&2ND INSERT,12,7019800017,66.504,FT3,161.400,KG,3510,,0,PAL,1001269577,17,9/21/2020
0001,ST2,M16-01-A,CS07007LAK,AACE LAKE W/STARTER KIT,17,7019620024,76.840,FT3,175.100,KG,3510,,0,PAL,1001243586,42,8/27/2020
0001,ST2,M16-01-B,CS07007LAK,AACE LAKE W/STARTER KIT,17,7019620026,76.840,FT3,175.100,KG,3510,,0,PAL,1001243328,42,8/27/2020
0001,ST2,O01-01-A,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,2,7019320027,11.230,FT3,27.680,KG,3510,,0,PAL,1001268217,17,8/12/2020
0001,ST2,O01-01-B,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,12,7019320032,67.380,FT3,166.080,KG,3510,,0,PAL,1001273935,14,8/12/2020
0001,ST2,O02-01-A,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,12,7019320035,67.380,FT3,166.080,KG,3510,,0,PAL,1001210079,56,8/12/2020
0001,ST2,O02-01-B,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,12,7019320001,67.380,FT3,166.080,KG,3510,,0,PAL,1001210080,56,8/12/2020
0001,ST2,O03-01-A,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,12,7019320002,67.380,FT3,166.080,KG,3510,,0,PAL,1001210082,56,8/12/2020
0001,ST2,O03-01-B,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,12,7019350027,67.380,FT3,166.080,KG,3510,,0,PAL,1001209967,56,8/13/2020
0001,ST2,O04-01-A,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,12,7019320034,67.380,FT3,166.080,KG,3510,,0,PAL,1001210069,56,8/12/2020
0001,ST2,O04-01-B,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,12,7019320030,67.380,FT3,166.080,KG,3510,,0,PAL,1001210077,56,8/12/2020
0001,ST2,O05-01-A,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,12,7019350026,67.380,FT3,166.080,KG,3510,,0,PAL,1001209959,56,8/13/2020
0001,ST2,O05-01-B,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,12,7019350007,67.380,FT3,166.080,KG,3510,,0,PAL,1001209950,56,8/13/2020
0001,ST2,O06-01-A,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,12,7019350029,67.380,FT3,166.080,KG,3510,,0,PAL,1001210007,56,8/13/2020
0001,ST2,O06-01-B,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,12,7019350031,67.380,FT3,166.080,KG,3510,,0,PAL,1001210047,56,8/13/2020
0001,ST2,O07-01-A,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,12,7019350019,67.380,FT3,166.080,KG,3510,,0,PAL,1001209954,56,8/13/2020
0001,ST2,O07-01-B,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,12,7019350013,67.380,FT3,166.080,KG,3510,,0,PAL,1001209949,56,8/13/2020
0001,ST2,O08-01-B,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,12,7019350030,67.380,FT3,166.080,KG,3510,,0,PAL,1001210023,56,8/13/2020
0001,ST2,O09-01-A,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,12,7019350012,67.380,FT3,166.080,KG,3510,,0,PAL,1001209946,56,8/13/2020
0001,ST2,O09-01-B,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,12,7019350010,67.380,FT3,166.080,KG,3510,,0,PAL,1001209945,56,8/13/2020
0001,ST2,O10-01-A,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,12,7019350020,67.380,FT3,166.080,KG,3510,,0,PAL,1001209964,56,8/13/2020
0001,ST2,O10-01-B,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,12,7019350028,67.380,FT3,166.080,KG,3510,,0,PAL,1001209978,56,8/13/2020
0001,ST2,O11-01-A,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,12,7019350003,67.380,FT3,166.080,KG,3510,,0,PAL,1001209942,56,8/13/2020
0001,ST2,O11-01-B,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,12,7019350025,67.380,FT3,166.080,KG,3510,,0,PAL,1001209941,56,8/13/2020
0001,ST2,O12-01-A,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,12,7019320022,67.380,FT3,166.080,KG,3510,,0,PAL,1001209916,56,8/12/2020
0001,ST2,O12-01-B,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,12,7019320011,67.380,FT3,166.080,KG,3510,,0,PAL,1001209921,56,8/12/2020
0001,ST2,O13-01-A,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,12,7019350018,67.380,FT3,166.080,KG,3510,,0,PAL,1001209939,56,8/13/2020
0001,ST2,O13-01-B,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,12,7019350002,67.380,FT3,166.080,KG,3510,,0,PAL,1001209938,56,8/13/2020
0001,ST2,O14-01-A,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,12,7019320006,67.380,FT3,166.080,KG,3510,,0,PAL,1001271163,16,8/12/2020
0001,ST2,O14-01-B,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,6,7019320016,33.690,FT3,83.040,KG,3510,,0,PAL,1001209891,56,8/12/2020
0001,ST2,O17-01-A,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,12,7019350009,67.380,FT3,166.080,KG,3510,,0,PAL,1001209937,56,8/13/2020
0001,ST2,O17-01-B,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,12,7019350034,67.380,FT3,166.080,KG,3510,,0,PAL,1001209935,56,8/13/2020
0001,ST2,O18-01-A,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,12,7019350014,67.380,FT3,166.080,KG,3510,,0,PAL,1001209851,56,8/13/2020
0001,ST2,O18-01-B,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,12,7019350016,67.380,FT3,166.080,KG,3510,,0,PAL,1001209850,56,8/13/2020
0001,ST2,O19-01-A,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,12,7019350004,67.380,FT3,166.080,KG,3510,,0,PAL,1001209934,56,8/13/2020
0001,ST2,O19-01-B,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,12,7019350001,67.380,FT3,166.080,KG,3510,,0,PAL,1001209932,56,8/13/2020
0001,ST2,O20-01-A,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,12,7019350017,67.380,FT3,166.080,KG,3510,,0,PAL,1001209863,56,8/13/2020
0001,ST2,O21-01-A,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,12,7019350035,67.380,FT3,166.080,KG,3510,,0,PAL,1001209930,56,8/13/2020
0001,ST2,O21-01-B,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,6,7019090011,33.690,FT3,83.040,KG,3510,,0,PAL,1001266986,20,8/12/2020
0001,ST2,O22-01-A,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,12,7019320015,67.380,FT3,166.080,KG,3510,,0,PAL,1001209914,56,8/12/2020
0001,ST2,O22-01-B,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,12,7019320024,67.380,FT3,166.080,KG,3510,,0,PAL,1001209913,56,8/12/2020
0001,ST2,O23-01-A,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,12,7019320010,67.380,FT3,166.080,KG,3510,,0,PAL,1001209923,56,8/12/2020
0001,ST2,O23-01-B,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,12,7019350024,67.380,FT3,166.080,KG,3510,,0,PAL,1001209922,56,8/13/2020
0001,ST2,O24-01-A,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,12,7019510016,67.380,FT3,166.080,KG,3510,,0,PAL,1001271822,15,8/20/2020
0001,ST2,O24-01-B,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,12,7019320031,67.380,FT3,166.080,KG,3510,,0,PAL,1001285958,2,8/12/2020
0001,ST2,O25-01-A,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,12,7019320012,67.380,FT3,166.080,KG,3510,,0,PAL,1001209920,56,8/12/2020
0001,ST2,O25-01-B,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,12,7019350032,67.380,FT3,166.080,KG,3510,,0,PAL,1001209917,56,8/13/2020
0001,ST2,O26-01-A,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,12,7019320033,67.380,FT3,166.080,KG,3510,,0,PAL,1001268214,17,8/12/2020
0001,ST2,O26-01-B,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,12,7019320028,67.380,FT3,166.080,KG,3510,,0,PAL,1001268240,17,8/12/2020
0001,ST2,O27-01-A,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,12,7019320014,67.380,FT3,166.080,KG,3510,,0,PAL,1001209918,56,8/12/2020
0001,ST2,O27-01-B,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,12,7019350033,67.380,FT3,166.080,KG,3510,,0,PAL,1001209868,56,8/13/2020
0001,ST2,O28-01-A,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,12,7019510018,67.380,FT3,166.080,KG,3510,,0,PAL,1001253026,35,8/20/2020
0001,ST2,O28-01-B,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,12,7019510015,67.380,FT3,166.080,KG,3510,,0,PAL,1001253027,35,8/20/2020
0001,ST2,O29-01-A,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,3,7019350036,16.845,FT3,41.520,KG,3510,,0,PAL,1001209890,56,8/13/2020
0001,ST2,O29-01-B,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,12,7019350005,67.380,FT3,166.080,KG,3510,,0,PAL,1001209855,56,8/13/2020
0001,ST2,O30-01-A,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,12,7019350006,67.380,FT3,166.080,KG,3510,,0,PAL,1001209854,56,8/13/2020
0001,ST2,O30-01-B,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,12,7019350008,67.380,FT3,166.080,KG,3510,,0,PAL,1001209858,56,8/13/2020
0001,ST2,O31-01-A,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,12,7019350011,67.380,FT3,166.080,KG,3510,,0,PAL,1001209849,56,8/13/2020
0001,ST2,O31-01-B,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,12,7019350015,67.380,FT3,166.080,KG,3510,,0,PAL,1001209847,56,8/13/2020
0001,ST2,O32-01-A,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,12,7019630018,67.380,FT3,166.080,KG,3510,,0,PAL,1001253019,35,8/27/2020
,ST2,P01-01-A,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
0001,ST2,P01-01-B,CS05103CVR,RAVA CAVIAR,9,7019810025,63.882,FT3,146.520,KG,3510,,0,PAL,1001287731,1,9/21/2020
0001,ST2,P02-01-A,CS05103CVR,RAVA CAVIAR,9,7019810024,63.882,FT3,146.520,KG,3510,,0,PAL,1001287730,1,9/21/2020
0001,ST2,P02-01-B,CS05103CVR,RAVA CAVIAR,5,7019810023,35.490,FT3,81.400,KG,3510,,0,PAL,1001287729,1,9/21/2020
0001,ST2,P03-01-A,CS05103CVR,RAVA CAVIAR,9,7019810031,63.882,FT3,146.520,KG,3510,,0,PAL,1001287732,1,9/21/2020
0001,ST2,P03-01-B,CS05103CVR,RAVA CAVIAR,6,7019910003,42.588,FT3,97.680,KG,3510,,0,PAL,1001276900,10,9/25/2020
0001,ST2,P04-01-A,CS05103CVR,RAVA CAVIAR,9,7019920024,63.882,FT3,146.520,KG,3510,,0,PAL,1001285965,2,9/25/2020
0001,ST2,P04-01-B,CS05103CVR,RAVA CAVIAR,9,7019910036,63.882,FT3,146.520,KG,3510,,0,PAL,1001285964,2,9/25/2020
0001,ST2,P05-01-A,CS05103CVR,RAVA CAVIAR,9,7019910031,63.882,FT3,146.520,KG,3510,,0,PAL,1001276899,10,9/25/2020
0001,ST2,P05-01-B,CS05103CVR,RAVA CAVIAR,9,7019920033,63.882,FT3,146.520,KG,3510,,0,PAL,1001275126,13,9/25/2020
0001,ST2,P06-01-A,CS05103CVR,RAVA CAVIAR,9,7019920023,63.882,FT3,146.520,KG,3510,,0,PAL,1001280952,8,9/25/2020
0001,ST2,P06-01-B,CS05103CVR,RAVA CAVIAR,9,7019920025,63.882,FT3,146.520,KG,3510,,0,PAL,1001280951,8,9/25/2020
0001,ST2,P07-01-A,CS05103GRN,RAVA GRANITE,5,7019950011,35.490,FT3,81.400,KG,3510,,0,PAL,1001287733,1,10/2/2020
,ST2,P07-01-B,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
0001,ST2,P08-01-A,CS05103GRN,RAVA GRANITE,9,7019950012,63.882,FT3,146.520,KG,3510,,0,PAL,1001287734,1,10/2/2020
,ST2,P08-01-B,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
0001,ST2,P09-01-A,CS05103GRN,RAVA GRANITE,9,7019950017,63.882,FT3,146.520,KG,3510,,0,PAL,1001285963,2,10/2/2020
0001,ST2,P09-01-B,CS05103GRN,RAVA GRANITE,9,7019950013,63.882,FT3,146.520,KG,3510,,0,PAL,1001287735,1,10/2/2020
,ST2,P10-01-A,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
,ST2,P10-01-B,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
